Area,Item,Element,Unit,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
South Africa,Nutrient nitrogen N (total),Import Quantity,t,379751.69,265368.31,372114.43,460548.26,436620.25,385615.3,512439.36,404538.84,504594.15,541552.84,508025.38,510855.47,575872.81,644111.06,552901.25
South Africa,Nutrient nitrogen N (total),Export Quantity,t,80097.19,77526.65,121528.64,104557.44,118479.73,150673.06,131777.06,184290.11,165978.41,179366.12,157794.32,120951.36,133044.19,173612.19,156829.76
South Sudan,Nutrient nitrogen N (total),Import Quantity,t,1156913.041,1114703.52,1252927.34,1306897.077,0.5,0,13.48,55.04,67.99,62.77,96.18,81.63,107.59,245.87,1.33
South Sudan,Nutrient nitrogen N (total),Export Quantity,t,1156913.041,1114703.52,1252927.34,1306897.077,0,0,0,0,0,0,0,0,0,0,0
Spain,Nutrient nitrogen N (total),Production,t,628297,620177,714928,718130,748875,709999,691125,724247,703822,727980,754689,742407,729848,1000003.66,719816.51
Spain,Nutrient nitrogen N (total),Import Quantity,t,516131.08,457339.66,601343.64,556211.09,577354.53,715110.18,883962.9,887269.34,737903.65,894838.57,859756.11,849172.4,861296.92,845826.4,672000.73
Spain,Nutrient nitrogen N (total),Export Quantity,t,148316.95,181618.38,211127.35,198951.22,267766.77,228778.48,203546.19,231434.4,276179.02,305045.69,316124.22,307743.54,331828.71,417765.08,302628.27
Sri Lanka,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Sri Lanka,Nutrient nitrogen N (total),Import Quantity,t,205434.63,158841.73,176530.67,209794.85,163964.26,127400.41,227763.75,225495.67,117637.26,109750.72,138523.42,122781.44,232943.45,89293.92,105654.55
Sri Lanka,Nutrient nitrogen N (total),Export Quantity,t,148.36,7.38,106.84,102.27,98.98,60.38,304.28,416.16,504.23,449.21,281.31,113.42,56.71,37.79,2.36
Sudan,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,0,0,0,0,0,0,0,0,0,0,0
Sudan,Nutrient nitrogen N (total),Import Quantity,t,1156913.041,1114703.52,1252927.34,1306897.077,19367.63,45547.89,40964.42,76863.46,123527.01,163288.92,120476.97,120476.97,120476.97,120476.97,120476.97
Sudan,Nutrient nitrogen N (total),Export Quantity,t,1156913.041,1114703.52,1252927.34,1306897.077,0.22,0,22.16,22.16,22.16,22.16,22.16,22.16,22.16,22.16,22.16
Suriname,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Suriname,Nutrient nitrogen N (total),Import Quantity,t,14872.51,7744.29,10128.42,9313.96,6214,6457.28,9479.62,7204.64,6403.73,12548.79,7119.99,6539.3,13541.35,8531.43,7562.84
Suriname,Nutrient nitrogen N (total),Export Quantity,t,586.47,0.64,2.07,3.5,0.06,0.7,1.34,47.17,93.01,138.84,104.66,70.48,36.29,2.11,2.18
Sweden,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,Nutrient nitrogen N (total),Import Quantity,t,268501.87,175646.74,229901,210168.4,208391.02,197589.03,248710.46,212037.68,236754.63,240407.09,238974.17,243675.64,258669.74,245350.01,264253.36
Sweden,Nutrient nitrogen N (total),Export Quantity,t,112804.04,103706.97,103923.21,107288.38,112656.49,102253.58,87740.66,74482.3,101204.99,108767.64,118129.72,34328.19,76269.2,124421.16,115046.97
Switzerland,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Switzerland,Nutrient nitrogen N (total),Import Quantity,t,53644.46,45312.64,57103.83,54105.62,57317.13,56450.86,61802.93,63478.21,67153.08,69531.65,68690.68,81336.78,79759.96,84263.29,75162.85
Switzerland,Nutrient nitrogen N (total),Export Quantity,t,581.59,994.23,1257.26,1488.39,744.41,809.36,673.89,1525,2283.13,1237.06,1186.55,1637.59,735.26,469.58,525.43
Syrian Arab Republic,Nutrient nitrogen N (total),Production,t,141927,134610,145820,154100,77550,23760,23760,0,0,0,0,0,0,0,0
Syrian Arab Republic,Nutrient nitrogen N (total),Import Quantity,t,74071.7,80165.38,49007.78,12821.14,35957.34,9634.96,44196.59,38106.47,33644.13,40502.4,20643.91,25826.45,24848.07,14350.48,18217.74
Syrian Arab Republic,Nutrient nitrogen N (total),Export Quantity,t,1760.79,489.81,19731.01,32986.53,1960.99,12.88,1511.81,0,0,0,0.05,0.11,5.4,13.75,0
Tajikistan,Nutrient nitrogen N (total),Production,t,10580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tajikistan,Nutrient nitrogen N (total),Import Quantity,t,954.35,2483.52,598.04,4210.53,6188.22,7035.57,12381.07,16438.24,8120.95,40808.34,35356.86,33270.9,61855.49,28310.61,24451.75
Tajikistan,Nutrient nitrogen N (total),Export Quantity,t,3697.71,2465.14,1232.57,0,4.6,2.3,0,22.38,44.76,67.13,89.51,111.89,58.04,4.19,1.17
Thailand,Nutrient nitrogen N (total),Production,t,137000,137000,137000,100000,110000,106700,106500,108800,113600,147000,146200,126500,118700,118700,118700
Thailand,Nutrient nitrogen N (total),Import Quantity,t,1111158.65,1416351.27,1531591.65,1548759.95,1574100.58,1585084.2,1490389.49,1323149.24,1461030.18,1629549.57,1482827.49,1285859.78,1463455.61,1466022.9,1126881.19
Thailand,Nutrient nitrogen N (total),Export Quantity,t,50629.23,55914.18,61515.78,59538.77,64185.38,46923.59,53438.69,57304.46,93044.53,142207.99,206306.72,152140.09,130538.86,166568.46,93466.8
Timor-Leste,Nutrient nitrogen N (total),Import Quantity,t,0,8,9.15,6.08,87.57,83.89,3.63,152.98,75.68,44.87,96.67,148.48,90,98.26,101.23
Timor-Leste,Nutrient nitrogen N (total),Export Quantity,t,4.8,6.4,8,9.59,11.19,12.79,14.39,15.98,17.58,19.18,19.18,19.18,19.18,19.18,19.18
Togo,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Togo,Nutrient nitrogen N (total),Import Quantity,t,2676.16,4793.91,9588.55,13869.24,8918.92,13522.33,4342.6,6049.3,20129.4,6667.54,17049.82,14453.7,15257.47,1277.59,28365.95
Togo,Nutrient nitrogen N (total),Export Quantity,t,2849,7450.5,361.22,557.56,2058.08,4229.53,2608.2,5079.48,7784.27,2397.38,3747.37,2408.84,4805.21,225,4692.2
Tonga,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tonga,Nutrient nitrogen N (total),Import Quantity,t,28.83,5.04,9.56,7.2,53.98,72.58,45.96,55.57,92.5,80.17,64.14,85.21,84.14,66.33,58.4
Tonga,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,Nutrient nitrogen N (total),Production,t,292560,314115.6,734938.08,743541.78,697572.24,646600.28,608273.26,695513.12,674884.18,661919.12,659105.88,746934.5,805060.44,794064.88,599311.28
Trinidad and Tobago,Nutrient nitrogen N (total),Import Quantity,t,662.23,860.34,850.8,1017.09,1421.12,1272.59,1101.6,1074.6,712.86,1033.95,578.06,1119.19,1639,1569.36,1354.17
Trinidad and Tobago,Nutrient nitrogen N (total),Export Quantity,t,271966.41,257896.72,305491.71,441924.64,355378.95,301440.3,663391.88,590221.69,617539.69,674370.83,608443.44,837179.87,903819.18,868831.18,737054.17
Tunisia,Nutrient nitrogen N (total),Production,t,226451.02,267852.46,324920.92,124827.98,186047.41,186124.1,191245.87,133651.44,132749.93,201199.27,149547.54,138621.26,123150.37,154295.92,133154.11
Tunisia,Nutrient nitrogen N (total),Import Quantity,t,12566.16,16088.52,12129.32,17261.81,13919.23,22169.34,15117.81,16193.2,20850.88,7195.95,5012.72,4400.16,11215.08,15423.88,22718.61
Tunisia,Nutrient nitrogen N (total),Export Quantity,t,158547.46,204530.92,206752.84,68512.45,106807.69,134289.82,96166.82,44413.73,95491.2,93362.73,50560,49601.85,64121.84,53191.24,62132.96
Türkiye,Nutrient nitrogen N (total),Production,t,612743,625072,768588,891695,867014,865777,821860,867370,775026,876701,979901,1143689,1469117,1325527,1014085
Türkiye,Nutrient nitrogen N (total),Import Quantity,t,961102.35,1290523.13,1078661.84,974340.82,997474.64,1404945.84,1507058.49,1237717.19,1526485.72,1761990.65,1391751.34,1693311.29,1441799.24,1489994.73,1396287.72
Türkiye,Nutrient nitrogen N (total),Export Quantity,t,65452.4,50008.13,104964.63,111685.84,76837.42,81282.22,136756.42,116311.11,91014.55,186247.07,241067.6,331227.53,335163.14,275289.02,335501.78
Turkmenistan,Nutrient nitrogen N (total),Production,t,300000,335000,340000,340000,340000,283000,383000,485000,481200,510000,507000,550537,810346,709339,761421
Turkmenistan,Nutrient nitrogen N (total),Import Quantity,t,8.31,106.25,40.39,18.14,37.53,71372.94,17211.13,1012.18,217.51,9926.15,1793.42,36898.72,34880.38,36179.73,17893.61
Turkmenistan,Nutrient nitrogen N (total),Export Quantity,t,6296.59,3883.21,5083.37,77.51,38.85,0.18,12047.4,1143.72,78733.25,110348.4,127352.71,279211.94,432734.77,427582.8,528114.04
Tuvalu,Nutrient nitrogen N (total),Import Quantity,t,0,0,0,0.04,0,0.4,0.75,0.5,0.37,4.41,7.15,4.11,5.78,7.56,0
Tuvalu,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,Nutrient nitrogen N (total),Import Quantity,t,11365.61,7446.19,6921.45,8140.94,8031.15,9697.23,6668.55,7573.21,8899.29,7788.56,11314.68,12024.56,7787.51,10481.79,10481.79
Uganda,Nutrient nitrogen N (total),Export Quantity,t,43.7,10.74,12.99,159.16,9.25,128.3,53.51,5493.82,388.39,204.56,105.67,94.27,92.21,1039.91,1039.91
Ukraine,Nutrient nitrogen N (total),Production,t,2815900,2076960,2088220,2765760,2757740,2222779,1626459,1431218,1510371.5,1068564,983471.5,983471.5,983471.5,983471.5,1399299.114
Ukraine,Nutrient nitrogen N (total),Import Quantity,t,160580.88,221446.96,285439.15,329596.59,348804.28,433764.4,365638.44,495178.84,674855.42,970839.75,695429.78,789739.19,511968.79,753985.45,244495.51
Ukraine,Nutrient nitrogen N (total),Export Quantity,t,1967981.56,1587823.89,1618783.97,2136387.41,2127284.12,1519154.67,950880.25,875235.46,748726.41,268111.41,128415.3,382141.19,725999.09,648087.91,84936.55
United Arab Emirates,Nutrient nitrogen N (total),Production,t,377200,377200,377200,381300,326360,658460,933160,933160,933160,933160,933160,933160,933160,933160,1399299.114
United Arab Emirates,Nutrient nitrogen N (total),Import Quantity,t,17193.69,13736.77,11285.04,15559.1,30886.99,60967.08,34710.81,53622.72,107378.87,127404.77,97730.74,75848.87,65353.93,86164.09,41797.51
United Arab Emirates,Nutrient nitrogen N (total),Export Quantity,t,253158.77,197725.17,278117.42,495481.51,377570.34,618538.08,843259.65,972711.37,882042.33,898525.32,961206.06,1011487.79,948818.46,1082341.63,786938.21
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Production,t,342000,336000,374000,358000,323500,306500,324600,358700,280300,306500,290500,290500,308500,308500,308500
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Import Quantity,t,901642.24,745626.04,897211.5,873781.43,854727.73,884392.38,1006343.82,982699.83,1065496.65,964379.55,1097611.51,982521.22,978003.07,839958.44,1072233.04
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Export Quantity,t,78175.34,49437.73,57579.14,79372.19,77874.16,78962.08,110903.15,241573.85,188084.85,99333.18,89076.65,69752.05,182316.39,160758.62,103650.35
United Republic of Tanzania,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
United Republic of Tanzania,Nutrient nitrogen N (total),Import Quantity,t,56157.95,89878.4,81414.94,75913.42,73767.77,114172.71,88293.89,83869.56,116979.83,120829.84,145427.01,86177.83,170506.6,91417.22,173368.23
United Republic of Tanzania,Nutrient nitrogen N (total),Export Quantity,t,21390.83,22853.61,23144.74,19475.89,20209.7,6021.65,4335.23,7353.58,9487.77,14878.24,3917.53,14944.86,11975.09,6397.34,7737.91
United States of America,Nutrient nitrogen N (total),Production,t,8063062,7632797,8233925,8590263,8391946.08,8897875,9132640,9452873,9969020.08,11346551.87,12993025.2,13542039,14020032,12717984,13816258.2
United States of America,Nutrient nitrogen N (total),Import Quantity,t,5299663.24,2901952.21,4210909.78,4363773.51,4726562.88,4555409.71,4628423.49,5395504.16,4783866.69,4320511.37,4203366.47,4086474.74,3635859.04,4662855.75,3628133.96
United States of America,Nutrient nitrogen N (total),Export Quantity,t,1444432.16,1578253.52,1259861.49,1420411.96,1478132.64,1565575.58,1582982.94,1274889.09,1544083.14,1900626.53,1727827.46,1828446.38,1848732.63,1275070.3,2454624.73
Uruguay,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Uruguay,Nutrient nitrogen N (total),Import Quantity,t,94358.45,119782.88,133416.61,162202.36,160775.28,172160.97,156701,117585.82,156335.53,155846.38,165607.3,174218.52,205498.96,229775.31,215073.21
Uruguay,Nutrient nitrogen N (total),Export Quantity,t,3212.03,3103.79,8276.54,11646.99,6021.78,6142.22,4488.66,2157.95,1588.46,1667.66,5366.35,2038.5,1461.35,1567.09,2593.87
Uzbekistan,Nutrient nitrogen N (total),Production,t,916600,919700,925966.1,932232.2,977650,913649,976398.37,942721,944658,854805,847982,898303,859176,1173121,1106859
Uzbekistan,Nutrient nitrogen N (total),Import Quantity,t,1176.47,1153.44,1134.08,1778.91,2014.52,1434.45,660.46,490.86,1101.45,595.95,4999.24,25813.8,52872.09,18343.79,20428.16
Uzbekistan,Nutrient nitrogen N (total),Export Quantity,t,189004.44,98878.58,247361.66,189747.46,164649.3,182347.83,157333.63,127776,121102.75,215686.61,181289.67,113433.65,94313.79,229797.98,296393.29
Vanuatu,Nutrient nitrogen N (total),Import Quantity,t,5.83,5.21,2.84,4.48,3.36,0.13,0.51,0.2,2.45,6.84,4.61,8.38,0.69,0.07,0.11
Vanuatu,Nutrient nitrogen N (total),Export Quantity,t,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0
Venezuela (Bolivarian Republic of),Nutrient nitrogen N (total),Production,t,832480,623190,656580,626144.41,597289.66,472876.06,508842.92,426925.22,573300,531300,198300,198300,194800,194800,194800
Venezuela (Bolivarian Republic of),Nutrient nitrogen N (total),Import Quantity,t,38338.11,20687.95,27076.74,45410.44,69335.12,68812.72,94339.93,84195.3,33301.27,22310.64,27233,5689.9,8970.42,8695.34,4472.37
Venezuela (Bolivarian Republic of),Nutrient nitrogen N (total),Export Quantity,t,138279.55,96558.36,74791.53,153069.73,280229.94,222894.49,284130.77,205826.42,392958.01,321226.62,129613.41,0.03,92138.64,86206.69,131834.67
Viet Nam,Nutrient nitrogen N (total),Production,t,431272.54,439462.84,462488.14,461328.02,754400,967380,1011080,1039140,962458.67,1052485.22,998067.44,1099609.84,1099609.84,1099609.84,1798315.67
Viet Nam,Nutrient nitrogen N (total),Import Quantity,t,621582.95,1144920.85,809042.94,933881.48,725449.42,905955.55,581588.89,808290.34,736621.22,729111.77,617012.92,570653.35,449159.66,610639.41,442116.62
Viet Nam,Nutrient nitrogen N (total),Export Quantity,t,326200.17,31672.13,75372.36,405742.09,293869.25,245049.96,228782.35,151648.93,123139.97,173820.58,156572.79,176206.57,282435.14,321482.53,475730.39
Yemen,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Yemen,Nutrient nitrogen N (total),Import Quantity,t,2723.45,20569.01,11666.05,2905.83,13412.68,3872.99,23542.87,928.74,17989.17,13324.35,1290.38,9363.64,7245.87,2344.68,5309.4
Yemen,Nutrient nitrogen N (total),Export Quantity,t,0.76,1.52,0,0,0,0.72,1.45,0.51,5.63,7.91,10.19,57.6,21.64,3.6,0.01
Zambia,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Zambia,Nutrient nitrogen N (total),Import Quantity,t,50628.43,66981.54,85930.57,123474.42,100582.07,141520.71,141640.1,166239.8,131019.72,212479.51,151135.42,248287.17,267941.73,183731.47,178083.58
Zambia,Nutrient nitrogen N (total),Export Quantity,t,3239.53,1808.56,3556.41,629.08,1284.89,801.98,3587.12,870.01,2133.29,1849.03,3174.4,10833.24,15746.29,5282.2,6171.22
Zimbabwe,Nutrient nitrogen N (total),Production,t,21700,16000,30900,28000,20300,22200,25700,29300,11700,12300,13200,13200,5500,5500,5500
Zimbabwe,Nutrient nitrogen N (total),Import Quantity,t,6959.91,29789.63,83754.38,33614.31,101271.37,58322.74,74693.69,60675.56,53819.48,87875.4,142508.37,85894.86,97173.39,164249.67,97956.63
Zimbabwe,Nutrient nitrogen N (total),Export Quantity,t,1250.7,231.9,591.95,3585.38,389.42,2469.63,419.26,2117.85,1164.79,340.5,203.1,598.54,1288.53,234.03,446.72
